time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-16T21:25:38.488Z,64.7129,-152.4743,6,1.3,ml,,,,0.9,ak,ak020dbyi6ry,2020-10-28T23:06:10.755Z,"54 km SSW of Tanana, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-10-16T21:23:28.180Z,35.6155,-117.4651667,9.61,1,ml,23,83,0.02904,0.12,ci,ci39665592,2020-10-16T22:50:17.348Z,"18km SSW of Searles Valley, CA",earthquake,0.22,0.48,0.105,14,reviewed,ci,ci
2020-10-16T21:14:56.370Z,33.056,-115.5763333,10.62,1.22,ml,16,59,0.0183,0.22,ci,ci39665584,2020-10-16T22:38:57.234Z,"5km ENE of Westmorland, CA",earthquake,0.58,0.8,0.226,11,reviewed,ci,ci
2020-10-16T21:07:52.790Z,33.0551667,-114.9768333,-0.2,1.48,ml,12,63,0.08273,0.29,ci,ci39665576,2020-10-16T22:57:17.356Z,"46km NNW of Los Algodones, B.C., MX",quarry blast,0.69,31.61,0.177,10,reviewed,ci,ci
2020-10-16T21:04:46.483Z,39.6655,-119.932,7,0.6,ml,4,117.53,0.062,0.0484,nn,nn00779048,2020-10-17T02:27:24.521Z,"4 km ESE of Cold Springs, Nevada",earthquake,,4.2,0.62,3,reviewed,nn,nn
2020-10-16T21:01:23.230Z,33.0563333,-115.5778333,11.5,1.48,ml,27,58,0.01835,0.21,ci,ci39665568,2020-10-16T22:22:14.141Z,"5km ENE of Westmorland, CA",earthquake,0.33,0.4,0.159,23,reviewed,ci,ci
2020-10-16T21:00:35.650Z,38.1763,-117.7905,18.9,0.6,ml,9,97.42,0.016,0.06,nn,nn00779034,2020-10-16T21:13:06.154Z,"36 km SE of Mina, Nevada",earthquake,,2.9,,,automatic,nn,nn
2020-10-16T20:59:17.940Z,38.8188324,-122.8180008,2.24,0.62,md,14,67,0.007688,0.02,nc,nc73471626,2020-10-16T21:00:53.934Z,"7km NW of The Geysers, CA",earthquake,0.29,0.59,0.35,2,automatic,nc,nc
2020-10-16T20:57:01.090Z,33.0598333,-115.5753333,10.26,1.59,ml,25,58,0.02221,0.21,ci,ci39665560,2020-10-16T22:12:32.085Z,"5km ENE of Westmorland, CA",earthquake,0.44,0.58,0.112,12,reviewed,ci,ci
2020-10-16T20:56:29.740Z,33.0575,-115.5828333,10.66,2.25,ml,56,38,0.0192,0.25,ci,ci39665552,2020-10-16T21:51:20.430Z,"4km ENE of Westmorland, CA",earthquake,0.21,0.39,0.183,25,reviewed,ci,ci
2020-10-16T20:55:56.770Z,41.4428333,-112.3096667,0.34,1.05,ml,13,83,0.09052,0.2,uu,uu60414712,2020-10-19T16:26:53.220Z,"20 km SW of Corinne, Utah",earthquake,0.91,31.61,0.017,2,reviewed,uu,uu
2020-10-16T20:51:54.840Z,38.8003349,-122.8164978,2.61,0.61,md,18,79,0.01307,0.03,nc,nc73471621,2020-10-16T20:53:29.055Z,"6km WNW of The Geysers, CA",earthquake,0.27,0.62,0.36,2,automatic,nc,nc
2020-10-16T20:50:52.550Z,38.8003333,-122.8185,3.08,2.27,md,69,30,0.01193,0.07,nc,nc73471616,2020-10-26T23:49:05.209Z,"6km WNW of The Geysers, CA",earthquake,0.13,0.2,0.187,38,reviewed,nc,nc
2020-10-16T20:48:42.921Z,39.6764,-119.9284,4.8,0.7,ml,9,76.89,0.074,0.1013,nn,nn00779047,2020-10-17T02:27:23.219Z,"4 km E of Cold Springs, Nevada",earthquake,,2.7,0.4,4,reviewed,nn,nn
2020-10-16T20:47:45.689Z,55.1231,-160.4118,51.6,1.6,ml,,,,0.26,ak,ak020dby1hhk,2020-10-28T23:06:13.850Z,"24 km SSE of Sand Point, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2020-10-16T20:42:53.280Z,57.6825,-156.3012,101.8,1.5,ml,,,,0.23,ak,ak020dby0ffo,2020-11-04T23:58:56.160Z,"68 km ENE of Ugashik, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2020-10-16T20:40:51.470Z,38.1303,-117.953,14.9,1.6,ml,15,94.45,0.014,0.19,nn,nn00779032,2020-10-16T21:02:09.841Z,Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-10-16T20:39:44.700Z,46.45716667,-122.339,15.57,1.05,ml,10,121,0.1359,0.15,uw,uw61683472,2020-10-19T21:25:56.180Z,"12 km SSW of Morton, Washington",earthquake,0.46,1.03,0.038483389,5,reviewed,uw,uw
2020-10-16T20:36:35.138Z,39.6775,-119.9163,5.6,1.3,ml,23,75.52,0.078,0.1404,nn,nn00779028,2020-10-17T02:27:16.406Z,"5 km E of Cold Springs, Nevada",earthquake,,1.4,0.26,9,reviewed,nn,nn
2020-10-16T20:32:44.941Z,61.5966,-142.3018,15,0.9,ml,,,,0.52,ak,ak020dbxy9o6,2020-10-28T23:04:57.184Z,"37 km ENE of McCarthy, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2020-10-16T20:29:05.649Z,39.6764,-119.9258,6.4,2.4,ml,31,76.25,0.074,0.1783,nn,nn00779025,2020-11-13T09:18:40.443Z,"4 km E of Cold Springs, Nevada",earthquake,,1,0.25,10,reviewed,nn,nn
2020-10-16T20:28:32.780Z,36.40833333,-98.14683333,6.12,1.72,ml,80,93,0.080084285,0.19,ok,ok2020ujox,2020-10-16T21:03:27.239Z,"3 km NE of Meno, Oklahoma",earthquake,,0.4,0.1,6,reviewed,ok,ok
2020-10-16T20:24:16.700Z,36.1323333,-117.9061667,4.43,0.77,ml,18,60,0.04407,0.11,ci,ci39665544,2020-10-16T21:33:50.771Z,"10km NNE of Coso Junction, CA",earthquake,0.22,0.32,0.378,7,reviewed,ci,ci
2020-10-16T20:22:50.100Z,38.1345,-117.8917,7.1,1.5,ml,15,95.88,0.026,0.15,nn,nn00779020,2020-10-16T20:28:49.700Z,"34 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-10-16T20:21:00.040Z,17.938,-66.914,13,2.33,md,9,219,0.0509,0.14,pr,pr2020290012,2020-10-16T20:35:42.484Z,"3 km S of GuÃ¡nica, Puerto Rico",earthquake,0.69,0.26,0.47,7,reviewed,pr,pr
2020-10-16T20:18:44.510Z,38.1697,-118.0038,2.3,0.8,ml,10,100.85,0.026,0.01,nn,nn00779018,2020-10-16T20:23:27.032Z,"26 km SSE of Mina, Nevada",earthquake,,8.1,,,automatic,nn,nn
2020-10-16T20:09:07.930Z,38.8288345,-122.7561646,0.29,1.02,md,10,128,0.01086,0.04,nc,nc73471601,2020-10-16T20:43:05.966Z,"3km WNW of Cobb, CA",earthquake,0.36,0.54,0.12,2,automatic,nc,nc
2020-10-16T20:09:01.120Z,38.8268333,-122.7561667,0.27,0.86,md,28,82,0.01133,0.05,nc,nc73471596,2020-10-26T20:15:06.911Z,"3km W of Cobb, CA",earthquake,0.17,0.33,0.228,4,reviewed,nc,nc
2020-10-16T20:07:03.613Z,39.6742,-119.9258,5.7,0.6,ml,7,76.64,0.072,0.0942,nn,nn00779042,2020-10-17T02:27:20.371Z,"4 km E of Cold Springs, Nevada",earthquake,,4.4,0.34,5,reviewed,nn,nn
2020-10-16T20:03:39.481Z,60.2171,-141.0678,8.4,0.9,ml,,,,0.48,ak,ak020dbxs0na,2020-10-28T23:04:56.945Z,"105 km NW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-10-16T20:03:37.880Z,36.12716667,-97.58733333,6.76,1.74,ml,94,21,0,0.22,ok,ok2020ujoc,2020-10-16T20:19:32.148Z,"4 km SE of Marshall, Oklahoma",earthquake,,0.4,0.24,43,reviewed,ok,ok
2020-10-16T19:52:23.170Z,37.6878,-115.2378,5,1.9,ml,14,184.55,0.634,0.33,nn,nn00779015,2020-10-16T20:05:49.623Z,"10 km N of Hiko, Nevada",earthquake,,9.2,,,automatic,nn,nn
2020-10-16T19:46:37.458Z,58.5948,-155.2907,129.4,1.6,ml,,,,0.27,ak,ak020dbxfu2o,2020-10-28T23:04:56.696Z,"80 km E of King Salmon, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-10-16T19:43:13.800Z,34.7305,-98.45166667,0,1.5,ml,20,123,0.270846851,0.67,ok,ok2020ujnk,2020-10-19T15:25:01.092Z,"4 km E of Medicine Park, Oklahoma",quarry blast,,1.2,0.2,7,reviewed,ok,ok
2020-10-16T19:42:25.890Z,38.8071671,-122.8276672,2.22,0.61,md,8,76,0.002068,0.02,nc,nc73471591,2020-10-16T21:02:05.071Z,"7km WNW of The Geysers, CA",earthquake,0.51,1.27,0.36,2,automatic,nc,nc
2020-10-16T19:39:55.810Z,38.1615,-118.0075,2.3,1.5,ml,17,77.18,0.017,0.12,nn,nn00779010,2020-10-16T19:46:29.600Z,"26 km SSE of Mina, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-10-16T19:38:12.296Z,62.2301,-147.8809,36.8,1.1,ml,,,,0.55,ak,ak020dbxe1sn,2020-10-28T23:04:56.448Z,"48 km NNW of Glacier View, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-10-16T19:33:29.510Z,35.8605,-117.6738333,8.77,1.18,ml,29,41,0.07643,0.11,ci,ci39665504,2020-10-16T20:18:46.900Z,"23km ESE of Little Lake, CA",earthquake,0.14,0.34,0.177,16,reviewed,ci,ci
2020-10-16T19:22:47.850Z,45.3605,-122.7863333,-0.18,1.73,ml,6,125,0.03246,0.31,uw,uw61683457,2020-10-19T20:00:10.580Z,"3 km SW of Tualatin, Oregon",explosion,0.99,31.61,0.109917918,5,reviewed,uw,uw
2020-10-16T19:13:23.710Z,38.18,-117.8833,9.9,0.7,ml,11,124.15,0.033,0.03,nn,nn00779006,2020-10-16T19:20:26.899Z,"30 km SE of Mina, Nevada",earthquake,,2.1,,,automatic,nn,nn
2020-10-16T19:12:07.950Z,37.6383333,-118.976,4.34,0.97,md,15,87,0.0248,0.04,nc,nc73471581,2020-10-16T21:35:13.627Z,"0km ENE of Mammoth Lakes, CA",earthquake,0.26,0.77,0.196,11,reviewed,nc,nc
2020-10-16T19:12:01.250Z,37.6385,-118.9756667,4.16,0.78,md,20,63,0.02073,0.05,nc,nc73471576,2020-10-16T21:26:11.834Z,"0km ENE of Mammoth Lakes, CA",earthquake,0.25,0.44,0.228,16,reviewed,nc,nc
2020-10-16T19:11:07.930Z,38.8421667,-122.8353333,1.91,1.56,md,49,51,0.003575,0.05,nc,nc73471566,2020-10-26T20:01:04.808Z,"10km NW of The Geysers, CA",earthquake,0.13,0.2,0.18,20,reviewed,nc,nc
2020-10-16T19:08:15.630Z,33.3405,-117.1443333,-0.31,0.64,ml,24,85,0.05692,0.28,ci,ci39665488,2020-10-16T20:08:23.645Z,"7km WSW of Pala, CA",quarry blast,0.54,31.61,0.11,11,reviewed,ci,ci
2020-10-16T19:03:57.754Z,61.959,-149.2358,6,1.9,ml,,,,0.68,ak,ak020dbx6naw,2020-10-28T23:04:56.155Z,"23 km N of Fishhook, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-10-16T18:44:26.117Z,54.6198,-161.2251,21.41,3.1,ml,,181,0.646,0.54,us,us7000c7bd,2020-11-06T16:48:11.040Z,Alaska Peninsula,earthquake,2.6,10.7,0.062,34,reviewed,us,us
2020-10-16T18:34:14.880Z,17.9636,-66.8513,17,3.3,md,22,183,0.0302,0.19,pr,pr2020290011,2020-11-06T16:29:15.040Z,"4 km ESE of Maria Antonia, Puerto Rico",earthquake,0.6,0.38,0.18,19,reviewed,pr,pr
2020-10-16T18:32:46.716Z,60.4577,-152.1569,78.2,1.3,ml,,,,0.32,ak,ak020dbwrela,2020-10-28T23:04:55.667Z,"47 km WNW of Cohoe, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-10-16T18:31:45.080Z,61.2695,-150.5643,10,1.2,ml,,,,0.79,ak,ak020dbwr6q0,2020-10-28T23:04:55.395Z,"30 km S of Susitna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-10-16T18:28:00.610Z,33.386,-116.3891667,4.83,2.27,ml,108,17,0.06192,0.19,ci,ci39665472,2020-10-16T20:55:26.370Z,"14km N of Borrego Springs, CA",earthquake,0.1,0.42,0.2,27,reviewed,ci,ci
2020-10-16T18:24:30.431Z,63.1098,-150.9029,128.4,1.3,ml,,,,0.44,ak,ak020dbwpnfw,2020-10-28T23:04:55.167Z,"63 km SE of Denali National Park, Alaska",earthquake,,1,,,reviewed,ak,ak
2020-10-16T18:17:02.790Z,38.132,-118.1805,7.3,0.7,ml,8,140.83,0.114,0.04,nn,nn00779003,2020-10-16T18:22:25.179Z,"29 km SSW of Mina, Nevada",earthquake,,8.7,,,automatic,nn,nn
2020-10-16T18:12:04.080Z,19.16250038,-155.4519958,30.95000076,2.06999993,md,42,168,,0.109999999,hv,hv72183431,2020-10-16T18:15:20.230Z,"5 km SSE of PÄhala, Hawaii",earthquake,0.6,0.899999976,1.80999994,10,automatic,hv,hv
2020-10-16T18:10:07.330Z,38.171,-118.0053,1.7,1.1,ml,13,100.97,0.027,0.07,nn,nn00779000,2020-10-16T18:19:07.276Z,"25 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-10-16T17:56:27.290Z,38.1028,-117.8892,10.9,1.1,ml,9,120.86,0.026,0.22,nn,nn00778997,2020-10-16T18:05:27.013Z,"37 km SSE of Mina, Nevada",earthquake,,3.2,,,automatic,nn,nn
2020-10-16T17:51:50.801Z,38.3267,-119.3723,12.5,1,ml,10,154.14,0.058,0.1344,nn,nn00780157,2020-10-24T01:17:21.295Z,"14 km WNW of Bridgeport, California",earthquake,,3.5,0.86,2,reviewed,nn,nn
2020-10-16T17:37:39.880Z,33.6851667,-116.7093333,14.97,0.77,ml,29,76,0.02624,0.14,ci,ci39665400,2020-10-16T19:53:35.095Z,"6km S of Idyllwild, CA",earthquake,0.2,0.3,0.133,22,reviewed,ci,ci
2020-10-16T17:33:46.900Z,32.9248333,-116.2941667,5.52,0.96,ml,36,83,0.03068,0.17,ci,ci39665392,2020-10-16T19:47:50.160Z,"25km ENE of Pine Valley, CA",earthquake,0.19,0.46,0.131,14,reviewed,ci,ci
2020-10-16T17:20:43.390Z,19.23950005,-155.3876648,29.42000008,1.79999995,md,37,197,,0.100000001,hv,hv72183371,2020-10-16T17:23:45.210Z,"10 km ENE of PÄhala, Hawaii",earthquake,0.71,0.829999983,0.899999976,3,automatic,hv,hv
2020-10-16T17:11:00.500Z,19.23683357,-155.3921661,29.45999908,2.04999995,md,46,142,,0.119999997,hv,hv72183366,2020-10-16T17:14:08.970Z,"9 km ENE of PÄhala, Hawaii",earthquake,0.69,1.05999994,0.340000004,13,automatic,hv,hv
2020-10-16T17:09:45.599Z,51.2178,-178.3393,35,2.6,ml,,210,0.448,0.28,us,us7000c7bc,2020-11-06T15:22:39.040Z,"139 km WSW of Adak, Alaska",earthquake,3.5,2,0.115,10,reviewed,us,us
2020-10-16T17:05:35.242Z,61.4431,-144.7372,14.6,1.1,ml,,,,0.59,ak,ak020dbw053u,2020-10-28T23:04:54.666Z,"17 km WSW of Chitina, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-10-16T17:04:55.930Z,40.4061667,-124.0286667,25.81,1.55,md,16,73,0.03862,0.13,nc,nc73471526,2020-10-18T06:20:04.877Z,"12km SSE of Rio Dell, CA",earthquake,0.46,0.81,0.228,15,reviewed,nc,nc
2020-10-16T17:04:41.680Z,37.641,-118.9756667,4.08,0.94,md,17,81,0.01826,0.02,nc,nc73471521,2020-10-16T21:39:07.324Z,"0km NNE of Mammoth Lakes, CA",earthquake,0.34,0.78,0.195,14,reviewed,nc,nc
2020-10-16T17:02:13.881Z,59.0662,-136.0768,15.9,1.5,ml,,,,0.48,ak,ak020dbvzh0v,2020-11-04T23:58:54.740Z,"39 km SSW of Klukwan, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-10-16T16:59:07.190Z,35.3798333,-118.6575,7.37,1.57,ml,35,58,0.1506,0.15,ci,ci39665376,2020-10-16T20:03:44.838Z,"24km NE of Arvin, CA",earthquake,0.2,0.89,0.22,21,reviewed,ci,ci
2020-10-16T16:55:04.050Z,33.6328333,-116.6873333,14.34,0.74,ml,15,76,0.0377,0.11,ci,ci39665368,2020-10-16T19:45:44.514Z,"9km N of Anza, CA",earthquake,0.3,0.59,0.142,6,reviewed,ci,ci
2020-10-16T16:54:52.520Z,38.1377,-118.0197,7.8,1.1,ml,17,126.84,0.036,0.06,nn,nn00778992,2020-10-16T17:02:27.973Z,"29 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-10-16T16:54:43.600Z,33.6335,-116.6811667,13.71,0.97,ml,28,72,0.03584,0.07,ci,ci39665360,2020-10-16T19:26:36.447Z,"9km N of Anza, CA",earthquake,0.14,0.27,0.156,23,reviewed,ci,ci
2020-10-16T16:54:39.270Z,33.6318333,-116.6815,13.5,0.68,ml,12,97,0.07272,0.07,ci,ci37303164,2020-10-16T19:41:37.033Z,"9km N of Anza, CA",earthquake,0.26,0.47,0.136,6,reviewed,ci,ci
2020-10-16T16:48:03.890Z,38.2025,-117.7215,11.2,1.3,ml,16,144,0.034,0.08,nn,nn00778989,2020-10-16T16:55:48.897Z,"39 km ESE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-10-16T16:44:59.117Z,65.6965,-154.9152,1.2,1.5,ml,,,,0.72,ak,ak020dbvn4xv,2020-10-28T23:04:54.159Z,"49 km SW of Hughes, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-10-16T16:37:05.150Z,35.7366667,-117.5388333,6.57,0.92,ml,22,69,0.09221,0.13,ci,ci39665352,2020-10-16T19:20:09.399Z,"13km WSW of Searles Valley, CA",earthquake,0.19,0.74,0.217,11,reviewed,ci,ci
2020-10-16T16:32:40.619Z,36.66033333,-98.796,7.6,2.03,ml,32,75,0.112477928,0.15,ok,ok2020ujhd,2020-10-16T16:45:56.104Z,"4 km S of Avard, Oklahoma",earthquake,,0.4,0.19,9,reviewed,ok,ok
2020-10-16T16:32:13.981Z,58.416,-154.741,4.8,0.5,ml,,,,0.2,ak,ak020dbvkggm,2020-11-04T23:58:54.455Z,"95 km N of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-10-16T16:25:57.813Z,60.6445,-151.8826,79.6,1.8,ml,,,,0.51,ak,ak020dbvj29j,2020-10-28T23:04:53.635Z,"30 km W of Salamatof, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-10-16T16:13:49.998Z,68.5265,-147.9302,15.5,1.4,ml,,,,0.7,ak,ak020dbvgh69,2020-10-28T23:04:53.378Z,"108 km WNW of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-10-16T16:13:46.280Z,33.6008333,-116.8073333,5.83,0.65,ml,30,50,0.03678,0.12,ci,ci39665320,2020-10-16T19:15:12.800Z,"13km WNW of Anza, CA",earthquake,0.18,0.36,0.142,16,reviewed,ci,ci
2020-10-16T16:12:59.600Z,38.1847,-117.8692,6.9,0.8,ml,12,120.12,0.026,0.11,nn,nn00778986,2020-10-16T16:27:29.276Z,"30 km SE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-10-16T16:04:31.060Z,38.1707,-117.9003,11.7,1.1,ml,14,111.91,0.028,0.09,nn,nn00778983,2020-10-16T16:14:27.074Z,Nevada,earthquake,,2,,,automatic,nn,nn
2020-10-16T16:02:21.928Z,64.5899,-147.0078,15.6,0.6,ml,,,,0.57,ak,ak020dbve1zs,2020-10-28T23:04:53.140Z,"8 km SSE of Eielson Air Force Base, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-10-16T16:01:28.567Z,60.1473,-151.2139,58.7,1.2,ml,,,,0.33,ak,ak020dbvdurr,2020-10-28T23:04:52.878Z,"13 km SE of Clam Gulch, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-10-16T15:59:46.870Z,33.7638333,-116.1835,6.28,0.55,ml,12,105,0.04564,0.11,ci,ci39665296,2020-10-16T20:23:28.048Z,"6km NNE of Indio, CA",earthquake,0.37,0.63,0.209,4,reviewed,ci,ci
2020-10-16T15:44:38.000Z,36.1255,-117.8471667,1.96,1.47,ml,30,53,0.01006,0.14,ci,ci39665288,2020-10-16T19:16:47.889Z,"13km NE of Coso Junction, CA",earthquake,0.14,0.14,0.272,16,reviewed,ci,ci
2020-10-16T15:33:40.780Z,61.3031,-152.2538,1.2,0.8,ml,,,,0.61,ak,ak020dbuzb2t,2020-11-04T23:58:54.162Z,"65 km WNW of Beluga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-10-16T15:29:22.333Z,39.6749,-119.9258,5.8,1.1,ml,12,76.62,0.073,0.124,nn,nn00778981,2020-10-17T02:27:04.883Z,"4 km E of Cold Springs, Nevada",earthquake,,2.2,0.28,8,reviewed,nn,nn
2020-10-16T15:25:23.814Z,39.6782,-119.9217,7.1,2.3,ml,26,76.17,0.077,0.1682,nn,nn00778979,2020-10-17T02:27:03.093Z,"4 km E of Cold Springs, Nevada",earthquake,,1.1,0.27,9,reviewed,nn,nn
2020-10-16T15:23:52.303Z,64.2227,-150.2673,13.9,1,ml,,,,0.72,ak,ak020dbux6sf,2020-10-28T23:04:52.379Z,"52 km W of Clear, Alaska, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-10-16T15:13:56.440Z,38.8428345,-122.8143311,0.92,0.74,md,14,63,0.01375,0.03,nc,nc73471501,2020-10-16T15:15:33.778Z,"8km WNW of Cobb, CA",earthquake,0.24,0.6,,1,automatic,nc,nc
2020-10-16T15:13:14.850Z,38.8435,-122.813,1.82,0.74,md,12,70,0.01377,0.04,nc,nc73471496,2020-10-27T03:56:30.612Z,"8km WNW of Cobb, CA",earthquake,0.25,0.56,,1,reviewed,nc,nc
2020-10-16T15:12:53.880Z,38.8433342,-122.8144989,1.11,0.57,md,8,74,0.01325,0.01,nc,nc73471491,2020-10-16T15:49:04.101Z,"8km WNW of Cobb, CA",earthquake,0.3,0.99,,1,automatic,nc,nc
2020-10-16T15:11:37.220Z,38.2085,-117.8485,11.1,0.6,ml,11,114.13,0.021,0.07,nn,nn00778976,2020-10-16T15:15:06.387Z,"30 km SE of Mina, Nevada",earthquake,,4.1,,,automatic,nn,nn
2020-10-16T15:11:04.810Z,38.8434982,-122.8151703,1.14,0.74,md,6,86,0.01285,0.01,nc,nc73471481,2020-10-16T16:08:05.207Z,"8km WNW of Cobb, CA",earthquake,0.44,1.33,,1,automatic,nc,nc
2020-10-16T15:08:35.893Z,63.5682,-151.0305,4.1,1.1,ml,,,,0.59,ak,ak020dbutxsh,2020-10-28T23:04:52.122Z,"34 km E of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-10-16T15:07:38.939Z,36.363,-97.35183333,6.91,1.29,ml,61,36,0.139472631,0.31,ok,ok2020ujei,2020-10-19T13:50:03.057Z,"9 km NW of Perry, Oklahoma",earthquake,,0.8,0.25,25,reviewed,ok,ok
2020-10-16T15:03:45.310Z,59.37333333,-153.4213333,-1.2,0.91,ml,7,265,,0.27,av,av91009808,2020-10-17T00:05:24.370Z,"60 km SE of Pedro Bay, Alaska",earthquake,0.4,0.43,0.186249109,6,reviewed,av,av
2020-10-16T14:43:21.248Z,60.2131,-141.2738,0,0.7,ml,,,,0.42,ak,ak020dbufzbf,2020-11-04T23:58:53.890Z,"114 km NW of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-10-16T14:34:02.840Z,38.1689,-117.8293,3.3,2.2,ml,28,52.85,0.034,0.1313,nn,nn00778972,2020-10-17T02:26:59.804Z,"34 km SE of Mina, Nevada",earthquake,,0.8,0.38,14,reviewed,nn,nn
2020-10-16T14:29:50.470Z,36.4888333,-121.0531667,8.41,1.41,md,11,150,0.03371,0.05,nc,nc73471471,2020-10-26T19:51:09.218Z,"9km ESE of Pinnacles, CA",earthquake,0.58,0.99,0.166,12,reviewed,nc,nc
2020-10-16T14:24:52.512Z,62.8429,-150.9353,86.5,1.3,ml,,,,0.63,ak,ak020dbubyw2,2020-10-28T23:04:51.644Z,"39 km NNW of Petersville, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-10-16T14:24:49.172Z,65.8215,-150.9676,4.9,1,ml,,,,0.64,ak,ak020dbubyo4,2020-11-04T23:58:55.879Z,"50 km NW of Rampart, Alaska",earthquake,,1,,,reviewed,ak,ak
2020-10-16T14:23:22.250Z,37.635,-118.9223333,6.07,0.57,md,21,53,0.01782,0.03,nc,nc73471466,2020-10-16T17:13:04.567Z,"5km E of Mammoth Lakes, CA",earthquake,0.25,0.58,0.17,16,reviewed,nc,nc
2020-10-16T14:19:03.640Z,36.1238333,-117.8411667,1.91,1.82,ml,19,84,0.01272,0.17,ci,ci39665216,2020-10-16T14:32:32.882Z,"13km NE of Coso Junction, CA",earthquake,0.32,0.27,0.225,25,reviewed,ci,ci
2020-10-16T14:05:57.140Z,36.36583333,-97.34566667,6.68,1.74,ml,95,36,0,0.25,ok,ok2020ujcg,2020-10-16T14:16:54.031Z,"9 km NNW of Perry, Oklahoma",earthquake,,0.5,0.23,41,reviewed,ok,ok
2020-10-16T14:04:30.499Z,67.0656,-146.7637,20,2,ml,,,,0.81,ak,ak020dbu7myx,2020-10-28T23:04:50.929Z,"16 km WNW of Venetie, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-10-16T13:56:23.022Z,61.9867,-140.6926,0,2,ml,,,,0.89,ak,ak020dbtxbzz,2020-10-28T23:04:51.194Z,"79 km SSE of Alcan Border, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-10-16T13:55:51.298Z,59.9881,-139.5264,0,1.7,ml,,,,0.69,ak,ak020dbtx6ex,2020-11-04T23:58:56.741Z,"50 km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-10-16T13:28:53.385Z,66.2582,-157.2312,5.2,2.1,ml,,,,0.7,ak,ak020dbtre9m,2020-10-28T23:04:50.655Z,"70 km S of Shungnak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-10-16T13:19:55.350Z,51.85266667,-177.8083333,2.73,1.39,ml,4,252,,0.08,av,av91132821,2020-10-16T21:35:29.970Z,"80 km W of Adak, Alaska",earthquake,0.6,1.03,0.149747743,4,reviewed,av,av
2020-10-16T13:14:12.680Z,33.3855,-116.3435,8.35,0.84,ml,28,131,0.06186,0.14,ci,ci39665120,2020-10-16T19:05:40.325Z,"15km NNE of Borrego Springs, CA",earthquake,0.26,0.65,0.13,19,reviewed,ci,ci
2020-10-16T13:10:21.580Z,34.0766667,-117.8198333,4.7,1.87,ml,74,28,0.01844,0.19,ci,ci39665104,2020-10-17T02:40:19.614Z,"4km SSW of San Dimas, CA",earthquake,0.14,0.29,0.147,24,reviewed,ci,ci
2020-10-16T13:03:38.028Z,59.9456,-151.4184,46.8,1.9,ml,,,,0.59,ak,ak020dbtm03z,2020-10-28T23:04:50.371Z,"17 km E of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-10-16T12:59:49.179Z,36.31433333,-98.15683333,5.88,1.34,ml,57,79,0.035992937,0.29,ok,ok2020ujac,2020-10-16T13:14:41.304Z,"8 km NNE of Ames, Oklahoma",earthquake,,0.6,0.21,19,reviewed,ok,ok
2020-10-16T12:59:20.390Z,38.142,-117.834,0,1.6,ml,18,72.96,0.021,0.04,nn,nn00778970,2020-10-16T14:34:50.352Z,"36 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
